0.9923509998157578	0.6682759086318154	17.25579899999568	11.50156295116362
0.07506853728174016	0.1355339212872465	16.98582364658324	11.08302987626767
0.5232852281881243	0.2628971131546804	17.17390729771953	11.22179458222705
0.1303147510552614	0.4269468570511112	16.91567331629604	11.20918513167895
0.03762353234720543	0.2839998947070012	16.9539012092984	11.12988095599073
0.7245912974191047	0.7452075343174583	17.12625424510318	11.49791543974077
0.01108963442801285	0.07146208931510149	16.97449025725027	11.0247971430821
0.2583922371363622	0.4907639488125555	16.9744137681264	11.25467732418202
0.04947942160004297	0.6313148719335506	16.86684562312399	11.28132802757097
0.9135161463520193	0.1548320839386527	17.35036639352624	11.27497457483795
